BOROUGH,NEIGHBORHOOD,SALE PRICE
5,BULLS HEAD,"370,000"
5,BULLS HEAD,"560,000"
5,BULLS HEAD,0
5,BULLS HEAD,"745,000"
5,BULLS HEAD,0
5,BULLS HEAD,0
5,BULLS HEAD,"568,000"
5,BULLS HEAD,"520,000"
5,BULLS HEAD,0
5,BULLS HEAD,"738,000"
5,BULLS HEAD,0
5,BULLS HEAD,0
5,BULLS HEAD,0
5,BULLS HEAD,"620,000"
5,BULLS HEAD,"765,000"
5,BULLS HEAD,0
5,BULLS HEAD,0
5,BULLS HEAD,"550,000"
5,BULLS HEAD,"439,000"
5,BULLS HEAD,0
5,BULLS HEAD,"109,487"
5,BULLS HEAD,"642,000"
5,BULLS HEAD,"680,000"
5,BULLS HEAD,"339,000"
5,BULLS HEAD,"575,000"
5,BULLS HEAD,"845,000"
5,BULLS HEAD,0
5,BULLS HEAD,"785,000"
5,BULLS HEAD,"595,000"
5,BULLS HEAD,"405,000"
5,BULLS HEAD,"433,992"
5,BULLS HEAD,"600,000"
5,BULLS HEAD,100
5,BULLS HEAD,0
5,BULLS HEAD,"640,000"
5,BULLS HEAD,"642,000"
5,BULLS HEAD,0
5,BULLS HEAD,"605,000"
5,BULLS HEAD,"539,673"
5,BULLS HEAD,"670,000"
5,BULLS HEAD,"673,000"
5,BULLS HEAD,"600,000"
5,BULLS HEAD,"613,000"
5,BULLS HEAD,0
5,BULLS HEAD,0
5,BULLS HEAD,0
5,BULLS HEAD,"650,000"
5,BULLS HEAD,0
5,BULLS HEAD,"375,000"
5,BULLS HEAD,"505,000"
5,BULLS HEAD,"360,000"
5,BULLS HEAD,0
5,BULLS HEAD,0
5,BULLS HEAD,"474,267"
5,BULLS HEAD,"513,198"
5,BULLS HEAD,"600,000"
5,BULLS HEAD,"420,000"
5,BULLS HEAD,0
5,BULLS HEAD,0
5,BULLS HEAD,"354,900"
5,BULLS HEAD,0
5,BULLS HEAD,0
5,BULLS HEAD,0
5,BULLS HEAD,"825,000"
5,BULLS HEAD,0
5,BULLS HEAD,0
5,BULLS HEAD,"730,000"
5,BULLS HEAD,0
5,BULLS HEAD,"760,000"
5,BULLS HEAD,0
5,BULLS HEAD,"680,000"
5,BULLS HEAD,"750,000"
5,BULLS HEAD,"779,100"
