BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASEMENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3191,164,,A2,34 DURGES STREET,,10304,1,0,1,"6,000","1,232",1965,1,A2,"725,000",4/15/2021
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3194,89,,A5,201 NORTH RAILROAD AVE,,10304,1,0,1,"2,333","1,434",1988,1,A5,"715,000",12/28/2020
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3197,114,,A1,33 GLENDALE AVENUE,,10304,1,0,1,"5,520","2,240",1994,1,A1,0,6/21/2021
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3200,96,,A2,225 NORTH RAILROAD AVE,,10304,1,0,1,"7,168","1,092",1965,1,A2,0,5/27/2021
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3285,132,,A3,25 SAVIN COURT,,10304,1,0,1,"4,334","2,440",1999,1,A3,"930,000",11/4/2020
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3289,28,,A2,38 MARK STREET,,10304,1,0,1,"4,000","1,092",1960,1,A2,"590,000",3/5/2021
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3290,28,,A1,20 NEWBERRY AVENUE,,10304,1,0,1,"4,075","1,120",1920,1,A1,0,11/23/2020
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3290,54,,A2,73 BURGHER AVENUE,,10304,1,0,1,"4,280",864,1955,1,A2,0,6/30/2021
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3290,59,,A2,65 BURGHER AVENUE,,10304,1,0,1,"4,280",864,1950,1,A2,"296,595",3/4/2021
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3291,27,,A5,181 WILSON STREET,,10304,1,0,1,"2,916","1,840",1994,1,A5,"655,000",3/8/2021
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3293,13,,A1,8 ATLANTIC AVENUE,,10304,1,0,1,"3,763","1,272",1920,1,A1,"660,000",6/10/2021
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3293,48,,A1,53 RARITAN AVENUE,,10304,1,0,1,"3,000","1,290",1925,1,A1,"669,000",9/2/2021
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3293,53,,A1,43 RARITAN AVENUE,,10304,1,0,1,"2,000","1,334",1925,1,A1,"589,000",3/11/2021
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3294,40,,A5,60 RARITAN AVENUE,,10304,1,0,1,"3,675","1,280",1955,1,A5,"619,000",12/16/2020
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3305,80,,A1,37 SEAVIEW AVENUE,,10304,1,0,1,"5,000","1,772",1915,1,A1,"725,000",9/10/2021
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3307,110,,A5,92 WILSON STREET,,10304,1,0,1,"2,375","1,440",2004,1,A5,"688,000",8/27/2021
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3310,9,,A2,144 WILSON STREET,,10304,1,0,1,"4,275",962,1955,1,A2,0,11/26/2020
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3310,12,,A1,134 WILSON STREET,,10304,1,0,1,"4,700","1,600",1955,1,A1,"731,000",11/30/2020
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3310,14,,A1,130 WILSON STREET,,10304,1,0,1,"3,500","1,221",1955,1,A1,"639,000",6/10/2021
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3312,45,,A5,413 NORTH RAILROAD AVENUE,,10304,1,0,1,"2,400","1,340",1965,1,A5,"495,000",7/23/2021
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3314,24,,A1,154 BURGHER AVENUE,,10304,1,0,1,"2,500","1,194",1960,1,A1,0,9/27/2021
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3315,21,,A2,168 ATLANTIC AVENUE,,10304,1,0,1,"3,830",864,1950,1,A2,"512,500",11/6/2020
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3315,27,,A2,180 ATLANTIC AVENUE,,10304,1,0,1,"4,124",878,1950,1,A2,"552,500",2/5/2021
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3316,3,,A5,66 BEAR STREET,,10304,1,0,1,"2,519","1,500",2003,1,A5,0,2/8/2021
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3316,9,,A1,58 BEAR STREET,,10304,1,0,1,"5,000","1,805",1960,1,A1,"585,000",1/13/2021
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3322,41,,A2,34 OREGON ROAD,,10305,1,0,1,"4,308","1,050",1960,1,A2,0,6/21/2021
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3324,6,,A5,251 REID AVENUE,,10305,1,0,1,"2,000","1,788",2001,1,A5,"580,000",2/5/2021
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3325,1,,A5,161 BATH AVENUE,,10305,1,0,1,"2,500","1,440",1997,1,A5,"670,000",6/23/2021
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3325,65,,A5,8 DUMONT AVENUE,,10305,1,0,1,"1,320","1,148",1985,1,A5,"435,000",1/19/2021
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3325,66,,A5,6 DUMONT AVENUE,,10305,1,0,1,"1,512","1,148",1985,1,A5,"462,500",11/25/2020
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3325,71,,A5,9 DUMONT AVENUE,,10305,1,0,1,"2,860","1,440",2013,1,A5,"640,000",6/10/2021
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3326,27,,A5,69 SOUTH RAILROAD AVE,,10305,1,0,1,"1,968","1,176",1960,1,A5,"593,000",5/27/2021
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3326,29,,A5,67 SOUTH RAILROAD AVE,,10305,1,0,1,"1,968","1,176",1960,1,A5,"608,000",2/8/2021
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3328,113,,A5,402 NORTH RAILROAD AVE,,10304,1,0,1,"3,291","1,660",1986,1,A5,"710,000",8/3/2021
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3328,127,,A5,112 SOUTH RAILROAD AVE,,10305,1,0,1,"1,914","1,220",1960,1,A5,"539,000",7/28/2021
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3328,141,,A5,420 NORTH RAILROAD AVE,,10304,1,0,1,"2,860","2,010",1986,1,A5,"573,000",7/19/2021
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3329,47,,A2,128 EVERGREEN AVENUE,,10305,1,0,1,"4,200",880,1955,1,A2,0,7/26/2021
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3329,90,,A2,229 BURGHER AVENUE,,10305,1,0,1,"5,000",880,1930,1,A2,"663,000",7/27/2021
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3332,49,,A2,265 ATLANTIC AVENUE,,10305,1,0,1,"9,700","1,525",1950,1,A2,"875,000",7/27/2021
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3333,52,,A1,277 RARITAN AVENUE,,10305,1,0,1,"7,500","1,020",1899,1,A1,"735,000",11/16/2020
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3333,55,,A1,275 RARITAN AVENUE,,10305,1,0,1,"4,500","1,528",1899,1,A1,"720,000",9/17/2021
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3335,13,,A2,244 DELAWARE AVENUE,,10305,1,0,1,"4,520","1,269",1960,1,A2,"559,000",2/4/2021
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3336,11,,A2,292 RARITAN AVENUE,,10305,1,0,1,"5,000","1,040",1945,1,A2,"30,000",6/23/2021
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3339,33,,A5,252 ALTER AVENUE,,10305,1,0,1,"2,350","1,200",1993,1,A5,"239,476",6/23/2021
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3339,41,,A5,21 PERINE AVENUE,,10305,1,0,1,790,940,1990,1,A5,"450,000",5/10/2021
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3339,43,,A5,31 PERINE AVENUE,,10305,1,0,1,"1,080","1,000",1990,1,A5,0,9/9/2021
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3339,46,,A5,37 PERINE AVENUE,,10305,1,0,1,790,940,1990,1,A5,"445,000",2/9/2021
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3340,92,,S1,301 CROMWELL AVENUE,,10305,1,1,2,"2,128","3,180",2020,1,S1,0,4/19/2021
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3340,93,,S1,299 CROMWELL AVENUE,,10305,1,1,2,"2,128","3,180",2020,1,S1,0,4/19/2021
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3340,107,,A5,285 CROMWELL AVENUE,,10305,1,0,1,"1,728",880,1991,1,A5,"485,000",1/19/2021
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3340,152,,A5,300D ALTER AVENUE,,10305,1,0,1,"1,050","1,120",1988,1,A5,"446,000",11/18/2020
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3340,155,,A5,300 F ALTER AVENUE,,10305,1,0,1,"3,280","1,120",1988,1,A5,0,6/24/2021
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3341,78,,A2,279 GARRETSON AVENUE,,10305,1,0,1,"3,880","1,176",1955,1,A2,"705,000",11/20/2020
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3342,82,,A2,191 SEAVIEW AVENUE,,10305,1,0,1,"4,950","1,196",1955,1,A2,"740,000",9/23/2021
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3344,37,,A5,283 SEAVIEW AVENUE,,10305,1,0,1,"2,475","1,472",2003,1,A5,"668,000",2/25/2021
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3189,12,,B1,59 TACOMA STREET,,10304,2,0,2,"8,000","2,789",1920,1,B1,"800,000",3/19/2021
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3189,18,,B2,47 TACOMA STREET,,10304,2,0,2,"4,000","1,472",1965,1,B2,"825,000",9/14/2021
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3286,30,,B3,36 OLD TOWN ROAD,,10304,2,0,2,"4,982","1,810",1915,1,B3,0,8/23/2021
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3288,7,,B1,8 WHITAKER PLACE,,10304,2,0,2,"5,050","2,538",1965,1,B1,"805,000",8/25/2021
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3289,33,,B2,N/A MARK STREET,,10304,2,0,2,"5,000","3,683",2019,1,B2,"1,237,500",6/14/2021
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3291,72,,B9,99 BURGHER AVENUE,,10304,2,0,2,"3,080","1,538",1997,1,B9,"590,000",9/10/2021
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3292,30,,B2,40 BURGHER AVENUE,,10304,2,0,2,"4,000","2,236",1960,1,B2,"788,000",2/11/2021
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3293,68,,B2,17 RARITAN AVENUE,,10304,2,0,2,"3,436","1,893",1965,1,B2,"690,000",7/14/2021
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3294,52,,B2,77 DELAWARE AVE,,10304,2,0,2,"4,390","3,000",2016,1,B2,"942,006",8/2/2021
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3294,86,,B2,15 DELAWARE AVENUE,,10304,2,0,2,"4,607","2,132",1991,1,B2,0,7/29/2021
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3295,21,,B2,88 BURGHER AVENUE,,10304,2,0,2,"5,000","2,920",1899,1,B2,0,1/20/2021
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3296,16,,B3,90 ATLANTIC AVENUE,,10304,2,0,2,"5,703","1,040",1950,1,B3,"755,000",7/29/2021
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3296,36,,B2,129 RARITAN AVENUE,,10304,2,0,2,"5,000","1,700",1955,1,B2,"885,000",8/18/2021
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3300,54,,B2,129 ALTER AVENUE,,10304,2,0,2,"5,000","1,560",1930,1,B2,"1,150,000",4/9/2021
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3300,62,,B2,111 ALTER AVENUE,,10304,2,0,2,"5,000","2,112",1920,1,B2,0,8/18/2021
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3301,71,,B2,71 CROMWELL AVENUE,,10304,2,0,2,"6,250","2,684",1915,1,B2,0,3/10/2021
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3302,29,,B2,44 CROMWELL AVENUE,,10304,2,0,2,"7,313","1,680",1920,1,B2,"850,000",8/11/2021
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3305,34,,B2,52 GARRETSON AVENUE,,10304,2,0,2,"3,700","1,224",1920,1,B2,"650,000",1/14/2021
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3312,28,,B1,62 CORNELIA STREET,,10304,2,0,2,"2,500","2,400",1975,1,B1,0,2/9/2021
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3315,5,,B2,138 ATLANTIC AVENUE,,10304,2,0,2,"4,771","1,728",1950,1,B2,0,6/22/2021
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3318,36,,B2,164 ALTER AVENUE,,10304,2,0,2,"3,631","2,173",2006,1,B2,0,9/2/2021
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3325,50,,B3,246 REID AVENUE,,10305,2,0,2,"4,000",864,1955,1,B3,"690,000",6/25/2021
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3329,46,,B2,124 EVERGREEN AVENUE,,10305,2,0,2,"4,200","1,760",1965,1,B2,0,1/12/2021
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3329,46,,B2,124 EVERGREEN AVENUE,,10305,2,0,2,"4,200","1,760",1965,1,B2,0,3/18/2021
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3332,60,,B2,282 BURGHER AVENUE,,10305,2,0,2,"4,500","2,280",1955,1,B2,0,9/8/2021
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3333,8,,B3,276 ATLANTIC AVENUE,,10305,2,0,2,"5,000","1,507",1945,1,B3,"725,000",6/23/2021
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3333,60,,B3,284 ATLANTIC AVENUE,,10305,2,0,2,"4,000","1,520",1901,1,B3,"695,000",12/15/2020
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3334,19,,B2,N/A HENRY PLACE,,10305,2,0,2,"3,750","2,548",2019,1,B2,"1,051,852",3/1/2021
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3334,21,,B2,N/A HENRY PLACE,,10305,2,0,2,"3,750","3,822",2020,1,B2,"1,079,345",3/17/2021
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3334,23,,B2,N/A HENRY PLACE,,10305,2,0,2,"4,370","2,646",2019,1,B2,"1,114,984",12/14/2020
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3336,37,,B3,315 DELAWARE AVENUE,,10305,2,0,2,"5,000","2,072",1960,1,B3,0,8/19/2021
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3337,22,,B3,309 ALTER AVENUE,,10305,2,0,2,"16,600","4,000",1945,1,B3,0,12/21/2020
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3340,19,,B2,274 ALTER AVENUE,,10305,2,0,2,"6,580","2,660",2002,1,B2,"1,275,000",5/5/2021
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3340,20,,B2,272 ALTER AVENUE,,10305,2,0,2,"3,420","2,332",2002,1,B2,0,11/6/2020
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3340,100,,S2,297 CROMWELL AVENUE,,10305,2,1,3,"4,119","4,329",2020,1,S2,0,4/19/2021
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3340,104,,B2,293 CROMWELL AVENUE,,10305,2,0,2,"3,520","1,968",2017,1,B2,"939,000",6/3/2021
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3341,48,,B1,288 CROMWELL AVENUE,,10305,2,0,2,"3,880","1,912",1930,1,B1,"883,000",1/27/2021
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3341,52,,B2,296 CROMWELL AVENUE,,10305,2,0,2,"3,880","2,400",1995,1,B2,"775,000",1/8/2021
5,DONGAN HILLS,03 THREE FAMILY DWELLINGS,1,3320,42,,C0,145 SEAVIEW AVENUE,,10304,3,0,3,"2,250","1,584",1987,1,C0,"590,000",7/21/2021
5,DONGAN HILLS,04 TAX CLASS 1 CONDOS,1A,3328,1002,,R3,"141 EVERGREEN AVENUS, 2A",2A,10305,1,,1,,,2020,1,R3,"476,479",6/16/2021
5,DONGAN HILLS,04 TAX CLASS 1 CONDOS,1A,3328,1003,,R3,"141 EVERGREEN AVENUS, 2B",2B,10305,1,,1,,,2020,1,R3,"469,900",10/1/2021
5,DONGAN HILLS,04 TAX CLASS 1 CONDOS,1A,3328,1004,,R3,"141 EVERGREEN AVENUS, 3A",3A,10305,1,,1,,,2020,1,R3,"466,630",9/21/2021
5,DONGAN HILLS,04 TAX CLASS 1 CONDOS,1A,3328,1005,,R3,"141 EVERGREEN AVENUS, 3B",3B,10305,1,,1,,,2020,1,R3,"459,900",6/21/2021
5,DONGAN HILLS,05 TAX CLASS 1 VACANT LAND,1B,3337,45,,V0,N/A ALTER AVENUE,,10305,0,0,0,"2,150",0,2021,1,V0,0,1/12/2021
5,DONGAN HILLS,07 RENTALS - WALKUP APARTMENTS,2A,3305,74,,C3,45-47 SEAVIEW AVENUE,,10304,4,0,4,"5,000","2,160",1932,2,C3,0,8/19/2021
5,DONGAN HILLS,10 COOPS - ELEVATOR APARTMENTS,2,3191,61,,D4,"1160 RICHMOND ROAD, 2J",,10304,,,,,,1969,2,D4,"288,000",2/4/2021
5,DONGAN HILLS,10 COOPS - ELEVATOR APARTMENTS,2,3191,61,,D4,"1160 RICHMOND ROAD, 4G",,10304,,,,,,1969,2,D4,"154,000",3/29/2021
5,DONGAN HILLS,10 COOPS - ELEVATOR APARTMENTS,2,3191,61,,D4,"1160 RICHMOND ROAD, 5 I",,10304,,,,,,1969,2,D4,0,5/17/2021
5,DONGAN HILLS,12 CONDOS - WALKUP APARTMENTS,2,3318,1018,,R2,"165 CROMWELL AVENUE, 2B",2B,10304,1,,1,,,1972,2,R2,"311,500",1/28/2021
5,DONGAN HILLS,12 CONDOS - WALKUP APARTMENTS,2,3318,1020,,R2,"165 CROMWELL AVENUE, 2D",2D,10304,1,,1,,,1972,2,R2,0,2/26/2021
5,DONGAN HILLS,12 CONDOS - WALKUP APARTMENTS,2,3318,1032,,R2,"167 CROMWELL AVENUE, 2D",2D,10304,1,,1,,,1972,2,R2,"270,000",2/3/2021
5,DONGAN HILLS,12 CONDOS - WALKUP APARTMENTS,2,3318,1036,,R2,"167 CROMWELL AVENUE, 3D",3D,10304,1,,1,,,1972,2,R2,"307,500",5/27/2021
5,DONGAN HILLS,21 OFFICE BUILDINGS,4,3341,64,,O7,1707 HYLAN BOULEVARD,,10305,0,1,1,"8,750","4,543",1962,4,O7,"1,800,000",4/27/2021
5,DONGAN HILLS,29 COMMERCIAL GARAGES,4,3327,50,,G7,N/A COOPER AVENUE,,10305,0,0,0,"5,749",0,,4,G7,0,1/18/2021
5,DONGAN HILLS,29 COMMERCIAL GARAGES,4,3337,27,,G4,1635 HYLAN BOULEVARD,,10305,0,1,1,"14,000","2,360",1982,4,G4,0,12/21/2020
5,DONGAN HILLS,29 COMMERCIAL GARAGES,4,3341,74,,G7,N/A GARRETSON AVENUE,,10305,0,0,0,"3,880",0,,4,G7,"770,000",8/30/2021
5,DONGAN HILLS,29 COMMERCIAL GARAGES,4,3341,76,,G7,N/A GARRETSON AVENUE,,10305,0,0,0,"3,880",0,,4,G7,"770,000",8/30/2021
5,DONGAN HILLS,31 COMMERCIAL VACANT LAND,4,3341,60,,V1,N/A HYLAN BOULEVARD,,10305,0,0,0,"9,920",0,,4,V1,"1,035,000",11/12/2020
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,835,1,,A2,1 SPRING STREET,,10304,1,0,1,"4,275","1,368",1960,1,A2,"712,500",1/15/2021
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,835,115,,A3,170 DOUGLAS ROAD,,10304,1,0,1,"11,700","3,000",1999,1,A3,0,12/24/2020
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,835,115,,A3,170 DOUGLAS ROAD,,10304,1,0,1,"11,700","3,000",1999,1,A3,0,7/19/2021
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,835,269,,A1,70 WILSON TERRACE,,10304,1,0,1,"6,000","2,448",1930,1,A1,0,8/16/2021
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,835,368,,A1,23 WILSON TERRACE,,10304,1,0,1,"4,100","2,093",1965,1,A1,"725,000",12/3/2020
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,835,420,,A3,76 DOUGLAS ROAD,,10304,1,0,1,"12,133","3,494",1999,1,A3,"1,400,000",7/15/2021
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,839,40,,A1,11 EMERSON COURT,,10304,1,0,1,"4,815","1,536",1965,1,A1,"800,000",1/29/2021
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,839,51,,A1,33 EMERSON COURT,,10304,1,0,1,"4,708","1,536",1965,1,A1,0,8/20/2021
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,839,56,,A1,41 EMERSON COURT,,10304,1,0,1,"6,210","1,536",1965,1,A1,"742,000",11/6/2020
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,839,78,,A1,87 EMERSON COURT,,10304,1,0,1,"4,240","1,794",1965,1,A1,0,2/23/2021
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,839,82,,A1,95 EMERSON COURT,,10304,1,0,1,"5,082","1,794",1965,1,A1,0,8/25/2021
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,841,9,,A1,165 SPRING STREET,,10304,1,0,1,"7,015","5,225",1965,1,A1,0,5/12/2021
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,842,75,,A1,107 MEDFORD ROAD,,10304,1,0,1,"7,442","2,448",1965,1,A1,0,1/7/2021
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,842,78,,A3,105 MEDFORD ROAD,,10304,1,0,1,"11,658","2,469",1965,1,A3,"1,310,000",4/16/2021
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,842,107,,A1,65 ELTINGE STREET,,10304,1,0,1,"5,504","1,272",1955,1,A1,0,12/3/2020
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,843,230,,A3,52 RIDGE AVENUE,,10304,1,0,1,"7,700","3,580",1986,1,A3,"1,245,000",4/15/2021
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,845,9,,A2,26 ELTINGE STREET,,10304,1,0,1,"6,600","1,096",1965,1,A2,"824,999",7/8/2021
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,845,52,,A2,199 ROME AVENUE,,10304,1,0,1,"9,525","1,272",1960,1,A2,"880,000",8/6/2021
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,846,32,,A1,22 MEADOW AVENUE,,10304,1,0,1,"10,300","1,200",1915,1,A1,0,5/12/2021
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,846,32,,A1,22 MEADOW AVENUE,,10304,1,0,1,"10,300","1,200",1915,1,A1,"850,000",7/21/2021
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,848,42,,A2,7 SPARKILL AVENUE,,10304,1,0,1,"7,300","1,032",1960,1,A2,0,4/27/2021
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,848,120,,A3,100 MEADOW AVENUE,,10304,1,0,1,"5,456","1,968",1980,1,A3,"905,000",2/5/2021
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,848,138,,A2,1143 RICHMOND ROAD,,10304,1,0,1,"4,158",912,1955,1,A2,"400,000",1/14/2021
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,848,138,,A2,1143 RICHMOND ROAD,,10304,1,0,1,"4,158",912,1955,1,A2,"599,000",8/18/2021
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,848,166,,A1,67 HUNTON STREET,,10304,1,0,1,"8,000","2,430",1935,1,A1,0,12/24/2020
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,848,166,,A1,67 HUNTON STREET,,10304,1,0,1,"8,000","2,430",1935,1,A1,"1,353,000",7/2/2021
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,848,214,,A1,16 SPARKILL AVENUE,,10304,1,0,1,"4,000","1,768",1965,1,A1,"750,000",6/11/2021
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,848,265,,A1,10 HOLLY STREET,,10304,1,0,1,"4,000","2,312",1965,1,A1,"920,000",12/23/2020
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,848,374,,A1,5 RIDGE AVENUE,,10304,1,0,1,"4,100","1,911",1965,1,A1,"760,000",7/2/2021
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,848,382,,A2,10 DUNCAN STREET,,10304,1,0,1,"5,250","1,911",1965,1,A2,0,4/7/2021
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,848,382,,A2,10 DUNCAN STREET,,10304,1,0,1,"5,250","1,911",1965,1,A2,"830,000",12/21/2020
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,849,151,,A2,34 DELLWOOD ROAD,,10304,1,0,1,"5,800","1,311",1925,1,A2,"710,000",3/31/2021
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,849,274,,A2,60 HUNTON STREET,,10304,1,0,1,"5,400","1,548",1925,1,A2,"580,000",11/20/2020
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,850,62,,A2,117 MASON STREET,,10304,1,0,1,"4,000","1,043",1955,1,A2,0,3/31/2021
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,851,36,,A2,85 UPTON STREET,,10304,1,0,1,"8,000","1,725",1970,1,A2,0,4/22/2021
